MSFT,SPY
16.431516647338867,63.63231658935547
16.412498474121094,63.971824645996094
16.238235473632812,62.73863983154297
16.47587776184082,62.86332702636719
16.19387435913086,60.826560974121094
15.702774047851562,58.68583297729492
15.053247451782227,56.94694519042969
13.627446174621582,55.388179779052734
14.647684097290039,58.69274139404297
13.570418357849121,58.193946838378906
14.368865013122559,59.302425384521484
15.28770923614502,62.19131851196289
15.240180969238281,63.00191116333008
15.202159881591797,63.1542854309082
14.495597839355469,61.50545120239258
14.071027755737305,60.1268196105957
13.937952995300293,58.03461456298828
14.470254898071289,59.98826217651367
14.920166969299316,61.03437423706055
15.496821403503418,63.00880432128906
15.246520042419434,63.244380950927734
15.357413291931152,62.78019332885742
14.910662651062012,61.637107849121094
15.750300407409668,63.88867950439453
15.76931095123291,64.77542114257812
15.84218692779541,64.58143615722656
16.47587776184082,66.09170532226562
16.171701431274414,65.39200592041016
16.564584732055664,66.33418273925781
16.86558723449707,66.97846221923828
16.54557991027832,65.53748321533203
16.507551193237305,65.99469757080078
16.108333587646484,65.23268127441406
15.645743370056152,63.8055419921875
16.025962829589844,63.83324432373047
15.550692558288574,63.583839416503906
14.897987365722656,61.1590690612793
15.275036811828613,62.03199005126953
14.546295166015625,61.50545120239258
15.151467323303223,62.35065841674805
15.430289268493652,62.80792236328125
15.77564525604248,63.52840805053711
15.392269134521484,63.133544921875
14.939177513122559,61.969608306884766
15.179985046386719,62.12203598022461
15.13879108428955,62.27446365356445
14.983543395996094,60.84734344482422
15.129289627075195,60.2376708984375
14.95503044128418,58.678890228271484
15.037395477294922,58.6983757019043
14.330842971801758,58.21822738647461
14.460745811462402,57.278770446777344
14.73640251159668,58.6983757019043
14.638178825378418,59.658729553222656
14.337175369262695,57.58498764038086
13.858747482299805,56.916927337646484
14.647684097290039,59.65178680419922
14.451248168945312,57.86332321166992
14.19459056854248,57.278770446777344
13.868250846862793,56.22797775268555
13.956968307495117,55.06583786010742
14.25479793548584,55.928749084472656
13.937952995300293,54.34907531738281
14.69520378112793,56.10969543457031
15.484148979187012,58.566184997558594
15.617223739624023,58.89323806762695
16.567764282226562,61.725502014160156
15.972090721130371,60.22936248779297
16.086158752441406,61.42627716064453
16.840240478515625,61.68378829956055
16.637460708618164,62.74846649169922
16.371315002441406,62.29612731933594
16.856082916259766,62.76934051513672
16.231895446777344,61.48890686035156
16.691329956054688,62.76934051513672
16.460033416748047,62.35875701904297
16.498056411743164,61.63505935668945
16.82756805419922,62.2335205078125
16.941635131835938,61.60029983520508
16.7927188873291,62.81806945800781
17.774934768676758,63.41654586791992
17.95870018005371,63.91757583618164
18.069597244262695,64.74568176269531
17.74640464782715,63.159053802490234
17.458087921142578,62.38660430908203
17.065208435058594,61.41932678222656
17.27115249633789,61.906471252441406
17.540470123291016,61.969078063964844
18.056926727294922,63.1381721496582
17.961872100830078,63.60443878173828
17.695724487304688,62.96420669555664
17.382043838500977,62.88069152832031
17.9396915435791,64.27942657470703
18.326242446899414,65.47635650634766
18.446651458740234,65.01012420654297
18.449811935424805,65.05187225341797
18.028406143188477,63.8132209777832
18.40227699279785,65.60858917236328
18.275545120239258,65.39986419677734
18.278717041015625,65.50419616699219
17.96820831298828,64.62738037109375
17.91434097290039,64.33511352539062
17.534130096435547,63.62529373168945
17.575321197509766,64.04283142089844
16.960643768310547,62.282257080078125
17.11272621154785,63.11731719970703
17.318674087524414,63.17296600341797
17.163415908813477,63.1660270690918
16.63429069519043,62.1708984375
17.261646270751953,63.778385162353516
17.223628997802734,63.22167205810547
16.960643768310547,62.49101257324219
16.82756805419922,62.04563522338867
16.805395126342773,62.93096923828125
17.109560012817383,62.95191955566406
17.052532196044922,62.483367919921875
16.91628646850586,62.511348724365234
16.783212661743164,61.10575485229492
16.7135066986084,61.616249084472656
16.38081932067871,61.70016860961914
17.020849227905273,63.686214447021484
17.04302978515625,63.88201904296875
17.353530883789062,65.00792694091797
17.679882049560547,64.84706115722656
17.185606002807617,63.910011291503906
17.683046340942383,64.90300750732422
17.7179012298584,65.07787322998047
17.866811752319336,65.056884765625
18.050586700439453,65.26663208007812
17.82879638671875,64.6163101196289
17.537294387817383,64.3505859375
16.304773330688477,63.39950942993164
16.263580322265625,62.41344451904297
16.159025192260742,61.65821838378906
16.564584732055664,62.03583526611328
15.794660568237305,60.40644073486328
15.57919979095459,59.58123779296875
15.468310356140137,60.021846771240234
15.81367301940918,60.47639083862305
15.284543991088867,59.042808532714844
15.037395477294922,60.18267059326172
15.3859281539917,60.301551818847656
14.993042945861816,59.70712661743164
14.878981590270996,59.33650588989258
15.024731636047363,59.05677795410156
14.758575439453125,58.33649826049805
15.012056350708008,58.74909210205078
14.714221000671387,58.343475341796875
14.714221000671387,57.41341018676758
14.888484954833984,57.588226318359375
15.303550720214844,58.84699249267578
15.816835403442383,59.881954193115234
15.594331741333008,59.5672721862793
15.346397399902344,58.97283172607422
15.657916069030762,59.5672721862793
15.301894187927246,58.60221862792969
15.378189086914062,59.07077407836914
15.009466171264648,58.210594177246094
14.990392684936523,58.9798698425293
15.06668758392334,59.37146759033203
14.964961051940918,58.80501937866211
14.666175842285156,57.86796569824219
14.901394844055176,58.357452392578125
14.793317794799805,57.86796569824219
14.977680206298828,58.26655578613281
14.589887619018555,56.86794662475586
14.494525909423828,56.30848693847656
14.869607925415039,56.68611526489258
15.683341026306152,58.6441764831543
15.80412483215332,58.83298110961914
16.484350204467773,60.686153411865234
16.554277420043945,61.042842864990234
16.732280731201172,61.511356353759766
16.687780380249023,61.644248962402344
16.891212463378906,62.959999084472656
16.077486038208008,60.86767578125
16.204631805419922,61.450435638427734
16.05205726623535,61.14148712158203
15.918556213378906,61.19066619873047
15.683341026306152,60.88174819946289
15.390909194946289,59.498512268066406
15.479896545410156,60.411293029785156
16.350841522216797,61.87171173095703
16.357196807861328,61.57682418823242
15.950338363647461,61.94194793701172
16.001192092895508,61.82258987426758
16.2618465423584,61.920867919921875
15.619752883911133,61.10641098022461
15.632476806640625,61.44341278076172
15.384544372558594,61.19066619873047
15.740547180175781,62.454490661621094
15.638834953308105,63.03725814819336
15.842267990112305,61.96299743652344
16.210983276367188,62.882789611816406
16.026630401611328,62.94597244262695
16.37627410888672,64.13257598876953
16.350841522216797,64.72235870361328
16.204631805419922,64.1466064453125
16.032991409301758,63.353214263916016
16.363561630249023,64.44853973388672
16.40170669555664,64.6731948852539
16.255491256713867,64.53276824951172
16.350841522216797,64.52577209472656
16.59242057800293,65.4455795288086
16.439849853515625,65.31917572021484
16.76406478881836,65.93704986572266
16.52248764038086,65.57192993164062
16.363561630249023,64.91194915771484
16.75770378112793,65.8106460571289
16.65599250793457,66.61812591552734
16.52248764038086,66.49877166748047
16.28727149963379,66.35833740234375
16.395353317260742,66.77959442138672
16.255491256713867,66.611083984375
15.740547180175781,65.0523681640625
15.657916069030762,64.91893768310547
15.276469230651855,65.0523681640625
15.35911750793457,65.69831848144531
15.397260665893555,65.83174133300781
15.759625434875488,66.98323059082031
15.518048286437988,67.1727523803711
15.511687278747559,66.99727630615234
15.64518928527832,68.07151794433594
15.664262771606445,68.3523941040039
15.816837310791016,68.63321685791016
15.810478210449219,69.62323760986328
15.314618110656738,69.9672622680664
15.047606468200684,69.69345092773438
15.098467826843262,68.98430633544922
15.689697265625,69.6864013671875
15.816837310791016,70.42365264892578
15.886771202087402,70.64129638671875
15.670615196228027,69.90409851074219
16.14105987548828,71.37860107421875
16.5034236907959,71.37860107421875
16.573347091674805,71.31536102294922
16.573347091674805,70.2270736694336
16.738637924194336,70.0720443725586
16.388992309570312,69.35325622558594
16.3381290435791,69.42373657226562
16.058422088623047,68.72613525390625
16.369922637939453,69.6210708618164
16.29363250732422,68.81771087646484
16.299997329711914,68.79660034179688
16.624210357666016,69.43079376220703
17.088279724121094,70.30452728271484
16.846715927124023,69.57878875732422
17.431577682495117,70.95994567871094
17.609582901000977,71.27700805664062
17.463367462158203,70.87535095214844
17.10736656188965,69.97338104248047
17.36164665222168,70.63574981689453
17.418872833251953,70.9810562133789
17.336214065551758,70.8260498046875
17.495149612426758,70.41028594970703
16.967500686645508,69.40966033935547
17.09463882446289,70.12136840820312
16.554277420043945,69.25462341308594
16.770427703857422,69.88178253173828
16.81492042541504,69.93111419677734
16.52885627746582,69.40261840820312
17.09463882446289,70.62873077392578
16.916645050048828,70.36803436279297
16.827638626098633,70.04386901855469
16.675064086914062,69.8747329711914
16.789499282836914,70.03679656982422
16.636924743652344,69.41667938232422
16.643280029296875,69.41667938232422
16.312698364257812,67.94393920898438
16.30634880065918,68.33854675292969
16.344493865966797,69.05731964111328
16.2618465423584,69.25462341308594
16.280914306640625,69.51535034179688
16.357196807861328,70.1495590209961
16.274560928344727,69.7901611328125
16.29363250732422,69.98046112060547
16.236408233642578,70.19891357421875
16.3381290435791,70.80490112304688
16.92300033569336,71.07263946533203
16.81492042541504,70.78373718261719
16.681419372558594,71.00924682617188
16.668710708618164,70.30452728271484
16.846715927124023,70.41735076904297
16.891212463378906,70.5441665649414
16.79585838317871,70.56527709960938
16.85306739807129,71.00220489501953
16.85942268371582,71.48138427734375
17.32986831665039,72.43972778320312
17.99101448059082,72.83432006835938
18.073665618896484,72.86958312988281
18.04188346862793,72.46085357666016
18.334312438964844,73.05984497070312
18.035524368286133,72.5806655883789
17.514225006103516,71.8477783203125
17.69858169555664,72.05919647216797
18.016443252563477,72.19309997558594
18.02916145324707,71.93941497802734
18.372451782226562,72.98937225341797
18.118160247802734,72.84841918945312
18.753890991210938,73.7081298828125
19.046327590942383,73.33319091796875
18.480525970458984,72.54097747802734
18.817459106445312,72.81682586669922
18.092729568481445,71.52236938476562
17.9528751373291,70.93521118164062
17.921077728271484,70.7018051147461
18.327951431274414,71.3949966430664
17.67315673828125,70.7018051147461
18.130882263183594,72.20850372314453
18.118160247802734,72.47021484375
18.48688507080078,73.1351547241211
18.556806564331055,73.46760559082031
18.525028228759766,73.75057220458984
18.32158851623535,73.56661987304688
18.39788055419922,73.76470947265625
18.378814697265625,73.9698257446289
18.296167373657227,74.2032699584961
18.232595443725586,74.46504211425781
18.58420753479004,74.26691436767578
18.686491012573242,74.56405639648438
18.494699478149414,73.75057220458984
18.763202667236328,74.30228424072266
18.763202667236328,74.17501068115234
18.469131469726562,73.24128723144531
18.48192024230957,73.10684967041016
17.011547088623047,73.2695541381836
17.203338623046875,73.30489349365234
17.388729095458984,74.30228424072266
17.09465217590332,74.40133666992188
16.698299407958984,74.55696868896484
16.711076736450195,74.4862289428711
17.056297302246094,74.97433471679688
16.66632652282715,74.8116226196289
16.685504913330078,74.86820220947266
16.76861572265625,75.26432800292969
16.685504913330078,74.70552062988281
16.621585845947266,74.40133666992188
16.493715286254883,74.3801498413086
16.60879898071289,75.2148208618164
16.42339515686035,75.23603820800781
16.301931381225586,74.59939575195312
16.078182220458984,74.22449493408203
16.078182220458984,73.45343017578125
16.206045150756836,74.0759506225586
16.046215057373047,73.41102600097656
16.052608489990234,73.71517944335938
16.448965072631836,74.69136047363281
16.23799705505371,74.97433471679688
16.26996612548828,75.24311828613281
16.436187744140625,75.2996826171875
16.519296646118164,76.1131820678711
16.40421485900879,75.92220306396484
16.410606384277344,75.80196380615234
16.749435424804688,76.1131820678711
16.60879898071289,75.5826644897461
16.775005340576172,76.09196472167969
16.864511489868164,75.50483703613281
16.998762130737305,75.4977798461914
17.011547088623047,76.34659576416016
17.037120819091797,76.49515533447266
17.09465217590332,76.1131820678711
17.29922866821289,76.5093002319336
17.286434173583984,76.74981689453125
17.51659393310547,77.61280822753906
17.49102210998535,77.39674377441406
17.375940322875977,77.9368896484375
17.35676383972168,77.98666381835938
17.286434173583984,77.90848541259766
17.395122528076172,77.96529388427734
17.55494499206543,79.00296020507812
17.593294143676758,79.0171890258789
17.497413635253906,79.08828735351562
17.548555374145508,79.05270385742188
17.98965835571289,79.9126968383789
18.053590774536133,79.9908676147461
18.034420013427734,80.26094055175781
18.002450942993164,80.58074188232422
17.682804107666016,79.87715911865234
17.625263214111328,80.467041015625
17.5357666015625,79.9979476928711
17.708372116088867,80.6660385131836
17.6060848236084,80.86504364013672
17.7786922454834,81.18485260009766
17.964086532592773,81.1635513305664
18.09194564819336,81.80315399169922
17.906551361083984,81.58995056152344
18.20701789855957,81.3270263671875
18.411596298217773,82.35042572021484
18.05998420715332,81.50466918945312
17.714767456054688,80.57364654541016
17.84262466430664,80.65181732177734
17.676414489746094,80.65181732177734
17.51659393310547,81.00006866455078
17.446264266967773,80.86504364013672
17.267261505126953,80.20408630371094
17.235301971435547,80.43861389160156
17.312015533447266,81.34122467041016
17.196937561035156,81.36254119873047
17.27365493774414,81.62550354003906
17.35676383972168,82.49256896972656
17.228914260864258,82.19408416748047
16.998762130737305,81.82447814941406
17.254474639892578,82.56366729736328
17.113832473754883,82.20117950439453
16.9156551361084,81.8956069946289
16.985973358154297,81.64682006835938
17.011547088623047,81.44072723388672
17.184144973754883,81.29856872558594
17.06908416748047,81.63972473144531
16.941226959228516,81.68949127197266
16.96039581298828,81.74633026123047
17.06908416748047,82.5565414428711
16.87090492248535,82.07324981689453
16.85811424255371,82.22247314453125
16.85811424255371,82.43569946289062
16.845335006713867,82.7128677368164
16.512897491455078,81.70367431640625
16.44257354736328,81.37674713134766
16.218830108642578,80.01219177246094
16.03981590270996,78.97454833984375
16.2252140045166,80.01219177246094
16.084571838378906,79.03140258789062
16.097362518310547,79.45071411132812
16.065397262573242,80.3390884399414
15.911965370178223,80.36042022705078
15.745756149291992,79.2086181640625
15.662637710571289,78.2030029296875
15.438887596130371,78.06746673583984
15.605104446411133,78.13166046142578
16.103757858276367,79.16581726074219
16.00146484375,79.18720245361328
16.180465698242188,80.29979705810547
16.110139846801758,80.57083892822266
15.937536239624023,80.66352844238281
16.033430099487305,81.1485366821289
16.525686264038086,81.76185607910156
16.589616775512695,82.21121215820312
16.493715286254883,81.94731140136719
16.359477996826172,81.75475311279297
16.289154052734375,81.5693359375
16.372249603271484,81.89022827148438
16.26996612548828,80.74199676513672
16.30832862854004,80.87036895751953
16.122936248779297,80.5636978149414
16.084571838378906,81.18418884277344
16.32111167907715,81.18418884277344
16.19325828552246,79.82194519042969
16.26996612548828,80.35688781738281
16.589616775512695,81.48374938964844
17.6060848236084,81.56219482421875
17.414304733276367,81.44803619384766
17.401521682739258,81.51937866210938
16.979583740234375,80.4638442993164
16.92843246459961,79.7577896118164
16.704692840576172,79.13729858398438
16.845335006713867,79.98597717285156
16.832538604736328,79.92179870605469
16.813364028930664,80.43531799316406
16.698299407958984,79.74349975585938
16.480934143066406,78.42405700683594
16.57682991027832,77.61814880371094
16.583229064941406,78.27430725097656
16.583229064941406,78.7735595703125
16.685504913330078,78.44548034667969
16.532079696655273,78.48114013671875
16.327499389648438,77.81069946289062
16.512897491455078,78.2030029296875
16.378644943237305,77.93195343017578
16.448965072631836,78.18159484863281
16.551254272460938,78.3171157836914
16.468149185180664,78.6451644897461
16.685504913330078,79.77201080322266
16.711076736450195,80.05020141601562
16.7430419921875,80.49948120117188
16.76861572265625,80.49236297607422
16.69190788269043,80.38536834716797
16.704692840576172,80.6849365234375
16.551254272460938,79.94319915771484
16.589616775512695,80.57796478271484
16.89647674560547,81.8046875
17.005157470703125,81.91876983642578
16.922046661376953,81.15567779541016
17.113832473754883,81.55502319335938
17.196937561035156,80.74915313720703
17.52298355102539,81.31968688964844
17.465444564819336,81.30541229248047
17.753129959106445,81.18418884277344
18.123916625976562,81.33740234375
18.123916625976562,81.0295639038086
18.08555793762207,81.43756866455078
18.09194564819336,82.13908386230469
18.14948081970215,81.88140106201172
18.26456069946289,81.48770141601562
18.079160690307617,81.20852661132812
18.219806671142578,81.5449447631836
18.25816535949707,81.98159790039062
18.30291175842285,80.84347534179688
18.26456069946289,80.80050659179688
17.912946701049805,80.09185791015625
17.964086532592773,80.32809448242188
17.670021057128906,79.76976013183594
17.810665130615234,79.97733306884766
17.829833984375,80.01311492919922
17.644439697265625,80.07038116455078
17.98326301574707,79.82699584960938
17.817054748535156,79.31163024902344
17.567739486694336,79.2472152709961
17.868200302124023,78.9107894897461
18.104726791381836,79.91291046142578
18.4499454498291,78.43833923339844
18.539453506469727,78.65309143066406
17.919342041015625,77.99456024169922
18.32209014892578,77.84420776367188
18.181455612182617,78.57432556152344
18.270946502685547,78.8105697631836
18.20701789855957,79.14700317382812
18.21341323852539,79.34024047851562
18.232595443725586,79.50489807128906
17.944915771484375,78.8892822265625
17.938518524169922,78.88213348388672
17.59969139099121,77.5937271118164
17.350372314453125,76.48419189453125
17.375940322875977,76.59156799316406
17.721153259277344,77.57935333251953
17.52298355102539,77.42188262939453
17.184144973754883,76.57721710205078
17.27365493774414,76.72755432128906
17.31840705871582,77.52208709716797
17.29283905029297,77.95875549316406
17.55494499206543,78.76045227050781
17.337589263916016,78.53141784667969
17.388729095458984,79.08258819580078
17.465667724609375,78.88213348388672
17.465667724609375,78.9895248413086
17.6644344329834,79.5263900756836
17.59389877319336,79.5263900756836
17.606719970703125,79.77688598632812
17.504148483276367,79.11833953857422
17.504148483276367,79.53353881835938
17.561851501464844,79.68387603759766
17.709314346313477,80.58577728271484
17.3823184967041,80.25650024414062
17.54261589050293,80.78620147705078
17.47848892211914,80.58577728271484
17.491321563720703,80.51416778564453
17.625967025756836,80.92936706542969
17.47208023071289,81.19419860839844
17.59389877319336,81.35881042480469
17.433616638183594,80.74322509765625
17.47848892211914,80.98662567138672
17.638790130615234,81.3309097290039
17.638790130615234,80.84213256835938
17.47848892211914,81.19434356689453
17.38872528076172,80.18086242675781
17.53620719909668,79.74958038330078
17.49772834777832,80.11616516113281
17.433616638183594,79.6058349609375
17.484905242919922,79.98680877685547
17.683671951293945,80.38929748535156
17.728561401367188,80.33183288574219
18.113265991210938,81.6903305053711
18.029903411865234,81.826904296875
18.196611404418945,81.87002563476562
18.29279136657715,82.43065643310547
18.061962127685547,81.54656219482422
17.946557998657227,80.87089538574219
17.991437911987305,81.20154571533203
17.972200393676758,80.8852767944336
17.972200393676758,80.17365264892578
17.82473373413086,79.52677154541016
17.946557998657227,79.972412109375
18.21584701538086,80.27429962158203
18.06837272644043,79.5986328125
18.40178680419922,79.44053649902344
18.31202507019043,79.95801544189453
17.7862606048584,79.0595703125
17.71573257446289,78.96610260009766
17.888843536376953,80.17365264892578
18.049137115478516,81.13684844970703
17.959375381469727,81.3812026977539
17.933731079101562,81.36685943603516
18.004257202148438,81.58967590332031
18.106843948364258,81.61845397949219
18.254308700561523,82.64630126953125
18.594144821166992,83.77482604980469
18.792909622192383,84.29952239990234
18.7736759185791,84.1773452758789
19.087852478027344,84.01199340820312
19.06220245361328,84.07669067382812
19.222496032714844,84.71644592285156
19.216083526611328,85.38490295410156
19.573396682739258,85.59466552734375
19.38044548034668,84.98191833496094
19.41617774963379,85.48654174804688
19.344711303710938,85.60189056396484
19.194639205932617,84.6502914428711
19.04457664489746,85.05399322509766
18.958824157714844,85.18372344970703
19.037439346313477,85.38561248779297
19.00884246826172,85.32073974609375
19.130325317382812,84.93142700195312
19.15891456604004,84.98909759521484
19.473352432250977,85.95514678955078
19.359004974365234,86.02725219726562
19.459056854248047,85.9695816040039
19.530513763427734,85.94071197509766
19.344711303710938,85.14048767089844
19.551959991455078,85.63796997070312
19.459056854248047,85.94071197509766
19.35186004638672,86.02725219726562
19.473352432250977,86.77698516845703
19.459056854248047,87.07977294921875
19.373302459716797,87.14462280273438
19.40903663635254,87.09420776367188
19.266111373901367,86.51327514648438
19.258960723876953,86.53500366210938
19.344711303710938,87.20137023925781
19.273256301879883,87.41144561767578
19.30183982849121,87.47663116455078
19.187496185302734,87.2955551147461
19.258960723876953,87.77359771728516
19.223234176635742,87.90397644042969
19.12318229675293,87.73738861083984
19.09459686279297,87.5490493774414
19.108890533447266,87.13621520996094
19.180343627929688,86.07144165039062
19.13747787475586,85.47749328613281
19.116039276123047,85.91207885742188
19.05887222290039,85.78895568847656
19.151771545410156,86.19458770751953
19.101747512817383,85.6006088256836
19.13747787475586,85.88311767578125
18.77301788330078,85.19502258300781
18.665830612182617,85.64405059814453
18.80875015258789,86.53500366210938
18.565780639648438,85.62962341308594
18.480018615722656,85.10807037353516
18.329954147338867,84.58657836914062
18.3442440032959,84.4200210571289
18.59436798095703,84.65900421142578
18.587221145629883,84.91252899169922
18.658681869506836,85.05738067626953
18.70870590209961,85.05738067626953
18.780166625976562,85.58614349365234
18.858779907226562,86.12940216064453
18.90880012512207,86.39012908935547
18.70870590209961,86.16558837890625
18.80875015258789,87.08552551269531
18.694412231445312,86.96958923339844
18.751583099365234,87.07101440429688
18.63010025024414,86.41913604736328
18.622949600219727,86.73060607910156
18.55863380432129,87.47663116455078
18.587221145629883,87.41144561767578
18.587215423583984,87.73738861083984
18.486862182617188,87.79536437988281
18.386507034301758,87.08552551269531
18.264650344848633,87.20137023925781
18.08544921875,85.90485382080078
18.063941955566406,86.5205078125
18.1857967376709,87.09274291992188
18.099775314331055,87.95466613769531
18.035263061523438,87.37522888183594
18.121286392211914,87.80984497070312
18.106948852539062,87.76639556884766
18.042430877685547,87.80261993408203
18.042430877685547,88.89630126953125
18.257476806640625,88.93977355957031
18.207307815551758,88.60657501220703
18.14279556274414,87.62152099609375
18.228805541992188,87.81708526611328
17.98508644104004,87.20137023925781
17.99942398071289,87.74464416503906
17.85605812072754,87.02030944824219
17.655345916748047,86.28152465820312
17.590835571289062,86.45532989501953
17.425960540771484,86.1986312866211
17.347118377685547,85.87869262695312
17.196584701538086,85.0060806274414
17.332786560058594,85.07880401611328
17.404468536376953,85.18060302734375
17.347118377685547,85.3042221069336
17.14640235900879,84.73703002929688
17.31844139099121,85.93685913085938
17.325613021850586,85.77688598632812
17.289772033691406,85.39147186279297
17.36862564086914,85.53689575195312
17.540658950805664,85.94410705566406
17.684022903442383,86.24225616455078
17.992252349853516,86.70764923095703
17.877561569213867,85.80599975585938
17.899066925048828,85.8714370727539
18.149961471557617,86.31497192382812
17.949241638183594,85.29695129394531
17.805875778198242,84.18441772460938
17.533489227294922,83.00633239746094
17.669689178466797,83.2608871459961
17.655345916748047,83.922607421875
17.433134078979492,82.75184631347656
18.121286392211914,84.35889434814453
17.906238555908203,84.0389404296875
17.913414001464844,84.59162902832031
17.74854278564453,83.76990509033203
17.913414001464844,84.09716033935547
17.526321411132812,83.04271697998047
18.135618209838867,84.16983795166016
18.08544921875,84.64249420166016
18.178630828857422,84.78791809082031
18.071107864379883,85.44242095947266
18.08544921875,85.41332244873047
18.078277587890625,85.14424133300781
17.99942398071289,85.67509460449219
17.848886489868164,84.78791809082031
17.85605812072754,85.25333404541016
17.920578002929688,84.31527709960938
18.135618209838867,84.14803314208984
18.329776763916016,84.9333724975586
18.308202743530273,85.50054931640625
18.480789184570312,86.38044738769531
18.638980865478516,86.74403381347656
18.509550094604492,86.62040710449219
18.588653564453125,87.10034942626953
18.516742706298828,86.8967514038086
18.487977981567383,86.8312759399414
18.624608993530273,87.29666900634766
18.746854782104492,87.44208526611328
18.552698135375977,86.88217163085938
18.559894561767578,87.6239242553711
18.545499801635742,87.81295013427734
18.28662872314453,87.3694076538086
18.243486404418945,87.28939056396484
18.344161987304688,87.35485076904297
18.265058517456055,87.19486999511719
18.344161987304688,87.60935974121094
18.28662872314453,87.40576171875
18.200336456298828,87.68206024169922
18.23629379272461,87.88566589355469
18.164384841918945,88.05292510986328
18.006179809570312,88.27832794189453
18.006179809570312,88.60543823242188
18.056516647338867,88.63465118408203
18.085277557373047,88.68575286865234
18.027751922607422,88.7587661743164
